Date,Price,Open,High,Low,Volume,Chg%
11/14/2006,3865.9,3862,3883,3850.75,68.08B,0.0019
11/13/2006,3858.75,3834.8,3862.05,3834,55.67B,0.0063
11/10/2006,3834.75,3796.05,3842.4,3785.4,70.38B,0.0101
11/9/2006,3796.4,3777.8,3808.2,3769.8,71.62B,0.0051
11/8/2006,3777.3,3799.2,3809.95,3737.2,81.19B,-0.0056
11/7/2006,3798.75,3812.15,3840.45,3789.4,71.44B,-0.0028
11/6/2006,3809.25,3804.75,3822.4,3798.25,68.78B,0.001
11/3/2006,3805.35,3793.05,3809.65,3771,61.16B,0.0037
11/2/2006,3791.2,3769.4,3805.5,3761.9,57.71B,0.0064
11/1/2006,3767.05,3744.1,3777.7,3737,70.55B,0.0061
10/31/2006,3744.1,3770.5,3782.85,3726.75,87.73B,-0.0066
10/30/2006,3769.1,3739.35,3776.05,3719.45,85.37B,0.008
10/27/2006,3739.35,3676.85,3747.35,3674.8,80.86B,0.0168
10/26/2006,3677.55,3656.2,3686.85,3651.2,97.31B,0.0055
10/23/2006,3657.3,3683.4,3690.85,3651.2,45.31B,-0.0071
10/21/2006,3683.5,3680.85,3708.4,3662.85,0,0.0018
10/20/2006,3676.85,3678.75,3714.25,3665.5,71.91B,-0.0003
10/19/2006,3677.8,3711.1,3726.95,3655.05,87.37B,-0.0089
10/18/2006,3710.65,3715.2,3727,3701.3,98.32B,-0.0012
10/17/2006,3715,3726.4,3742.5,3691.35,72.71B,-0.0024
10/16/2006,3723.95,3668.9,3729.7,3668.9,74.44B,0.013
10/13/2006,3676.05,3621.65,3682.35,3621.65,77.58B,0.0152
10/12/2006,3621.05,3562.55,3626.8,3545.95,67.08B,0.0176
10/11/2006,3558.55,3581.55,3614.5,3544.25,64.73B,-0.0035
10/10/2006,3571.05,3567.45,3597.2,3563.1,61.18B,0.0011
10/9/2006,3567.15,3570.05,3585.35,3540.45,52.25B,-0.0007
10/6/2006,3569.7,3565.45,3583.75,3560.9,83.45B,0.0013
10/5/2006,3564.9,3515.6,3574.95,3515.6,74.90B,0.0141
10/4/2006,3515.35,3570.95,3580.05,3508.65,68.28B,-0.0152
10/3/2006,3569.6,3588.95,3606.2,3561.7,55.66B,-0.0052
9/29/2006,3588.4,3572.15,3599.8,3564.7,58.34B,0.0047
9/28/2006,3571.75,3579.95,3589.3,3560.75,82.59B,-0.0021
9/27/2006,3579.3,3571.75,3603.7,3568.4,65.27B,0.0021
9/26/2006,3571.75,3523.7,3576.75,3517.15,67.28B,0.0137
9/25/2006,3523.45,3545.1,3568.65,3514.85,59.72B,-0.0058
9/22/2006,3544.05,3554.05,3562.45,3525.4,60.15B,-0.0025
9/21/2006,3553.05,3506.7,3556.35,3506.7,65.97B,0.0143
9/20/2006,3502.8,3457.85,3509.85,3419.75,62.44B,0.0131
9/19/2006,3457.35,3493.5,3514.95,3438.8,69.74B,-0.0101
9/18/2006,3492.75,3478.65,3506.2,3478.4,60.73B,0.0041
9/15/2006,3478.6,3471.65,3487.45,3434.55,71.32B,0.002
9/14/2006,3471.6,3454.6,3484,3454.6,68.35B,0.0049
9/13/2006,3454.55,3389.85,3470.65,3389.8,71.10B,0.0191
9/12/2006,3389.9,3363.3,3395.05,3328.45,80.29B,0.0071
9/11/2006,3366.15,3470.35,3486.65,3351.3,77.97B,-0.0303
9/8/2006,3471.45,3454.65,3477.95,3442.85,75.30B,0.0049
9/7/2006,3454.55,3477.15,3478.85,3438.8,61.58B,-0.0065
9/6/2006,3477.25,3474.4,3490.7,3465.8,64.63B,0.001
9/5/2006,3473.75,3471.4,3488.6,3457.9,49.64B,-0.0009
9/4/2006,3476.85,3435.55,3483.1,3435.55,55.79B,0.0121
9/1/2006,3435.45,3414,3439.5,3402.9,69.84B,0.0063
8/31/2006,3413.9,3404.5,3452.3,3403.65,98.62B,-0.0048
8/30/2006,3430.35,3425.8,3440.2,3407.75,61.67B,0.0014
8/29/2006,3425.7,3405.05,3434.95,3396.1,60.67B,0.0072
8/28/2006,3401.1,3386,3405.3,3377.75,46.75B,0.0045
8/25/2006,3385.95,3368.55,3402.7,3368.55,68.46B,0.0046
8/24/2006,3370.4,3336.65,3379.55,3304.85,70.80B,0.0104
8/23/2006,3335.8,3363.6,3369.65,3325.1,52.06B,-0.0086
8/22/2006,3364.6,3369.6,3398.35,3351.5,58.62B,-0.0004
8/21/2006,3366,3356.8,3374.9,3332.9,48.93B,0.0028
8/18/2006,3356.75,3354.5,3366.25,3332.2,57.03B,0.0008
8/17/2006,3353.9,3359.7,3385.15,3328.6,72.57B,-0.0006
8/16/2006,3356.05,3314.75,3377.1,3314.75,69.20B,0.013
8/14/2006,3313.1,3274.95,3317.8,3269.15,51.60B,0.0118
8/11/2006,3274.35,3260.05,3286.5,3236.95,63.50B,0.0044
8/10/2006,3260.1,3254.6,3274.75,3229.45,59.29B,0.0017
8/9/2006,3254.6,3211.55,3267.2,3187.85,71.78B,0.0131
8/8/2006,3212.4,3151.55,3216.75,3151.55,52.27B,0.0195
8/7/2006,3151.1,3176.7,3178.5,3142.55,50.26B,-0.0081
8/4/2006,3176.75,3189.7,3228.15,3161.8,69.53B,-0.0042
8/3/2006,3190,3182.55,3234.25,3175.15,69.09B,0.0025
8/2/2006,3182.1,3129.45,3187.85,3127.9,55.48B,0.0109
8/1/2006,3147.8,3128.2,3154.7,3113.6,57.03B,0.0015
7/31/2006,3143.2,3131.35,3179.7,3110.6,61.67B,0.004
7/28/2006,3130.8,3158,3168.5,3109.45,81.28B,-0.008
7/27/2006,3156.15,3109.85,3167.1,3109.85,106.69B,0.0148
7/26/2006,3110.15,3040.45,3121.4,3022.7,77.14B,0.0229
7/25/2006,3040.5,2989.5,3046.95,2987.15,70.65B,0.0183
7/24/2006,2985.85,2944.9,2996.65,2878.25,78.14B,0.0139
7/21/2006,2945,3025.1,3029.1,2930.15,74.88B,-0.0258
7/20/2006,3023.05,2943.65,3041.25,2943.65,77.71B,0.0308
7/19/2006,2932.75,2995.85,3045.35,2919.95,79.09B,-0.0203
7/18/2006,2993.65,3007.15,3038.25,2967.95,70.49B,-0.0046
7/17/2006,3007.55,3123.65,3125.1,2999.35,60.05B,-0.0371
7/14/2006,3123.35,3166.25,3166.25,3089.55,61.51B,-0.0145
7/13/2006,3169.3,3196.3,3208.85,3148.95,81.62B,-0.0083
7/12/2006,3195.9,3124.95,3201.35,3078.25,93.62B,0.0256
7/11/2006,3116.15,3145.3,3146,3100.4,66.34B,-0.0082
7/10/2006,3142,3077.1,3147.7,3064.1,65.28B,0.0215
7/7/2006,3075.85,3157.95,3193.1,3056.3,90.06B,-0.0255
7/6/2006,3156.4,3197.5,3197.5,3138.4,74.89B,-0.0127
7/5/2006,3197.1,3136.95,3201.2,3121.8,90.42B,0.0186
7/4/2006,3138.65,3151.05,3177.4,3130.3,66.68B,-0.0039
7/3/2006,3150.95,3128.75,3160.35,3114.85,66.60B,0.0073
6/30/2006,3128.2,2993.5,3134.15,2993.5,98.68B,0.0435
6/29/2006,2997.9,2982.9,3049.25,2982.9,110.79B,0.0056
6/28/2006,2981.1,2982.2,3003.65,2909.6,84.90B,-0.0005
6/27/2006,2982.45,2943.6,3004.15,2899.25,116.75B,0.0133
6/26/2006,2943.2,3051.8,3059.85,2928,87.44B,-0.0351
6/25/2006,3050.3,3043.15,3083,3035.95,12.07B,0.0025
6/23/2006,3042.7,2993.55,3063.2,2920.2,86.90B,0.016
6/22/2006,2994.75,2923.75,3017.65,2923.75,81.03B,0.0244
6/21/2006,2923.45,2861.4,2930.8,2836.4,81.73B,0.0217
6/20/2006,2861.3,2919,2919,2837.45,85.07B,-0.0191
6/19/2006,2916.9,2892,2932.9,2846.5,75.18B,0.0092
6/16/2006,2890.35,2799.85,2960.15,2799.85,117.62B,0.0327
6/15/2006,2798.8,2634.1,2814.15,2634.1,88.84B,0.0631
6/14/2006,2632.8,2665.05,2767.75,2595.65,98.86B,-0.0115
6/13/2006,2663.3,2773.6,2773.6,2638.1,85.46B,-0.0409
6/12/2006,2776.85,2867.65,2877.8,2761.85,78.19B,-0.0312
6/9/2006,2866.3,2721.2,2875.75,2707.85,101.50B,0.0521
6/8/2006,2724.35,2856.9,2859.4,2683.2,133.61B,-0.0476
6/7/2006,2860.45,2935.25,2956.9,2819.45,122.68B,-0.0262
6/6/2006,2937.3,3015.05,3015.05,2910.3,98.82B,-0.0263
6/5/2006,3016.65,3092.6,3125.4,3006.4,88.21B,-0.0242
6/2/2006,3091.35,2961.5,3099.35,2940.2,106.18B,0.0436
6/1/2006,2962.25,3072.55,3130,2936.6,112.88B,-0.0354
5/31/2006,3071.05,3181.95,3181.95,2972.9,119.37B,-0.0359
5/30/2006,3185.3,3215.5,3252.1,3167.05,69.35B,-0.0092
5/29/2006,3214.9,3207.25,3255.25,3193.15,73.01B,0.0017
5/26/2006,3209.6,3177.7,3277.95,3177.7,105.52B,0.01
5/25/2006,3177.7,3114.7,3198.35,3012.95,154.24B,0.0199
5/24/2006,3115.55,3203.5,3249.75,3091.6,134.54B,-0.0262
5/23/2006,3199.35,3068.6,3221.05,2997.35,114.89B,0.0383
5/22/2006,3081.35,3254.3,3313.9,2896.4,145.30B,-0.051
5/19/2006,3246.9,3391.85,3493.05,3205.25,143.37B,-0.0419
5/18/2006,3388.9,3636.45,3636.45,3365.9,137.04B,-0.0677
5/17/2006,3635.1,3525.05,3641.85,3525.05,99.89B,0.0317
5/16/2006,3523.3,3502.95,3543.5,3382.4,139.75B,0.0058
5/15/2006,3502.95,3651,3653,3482.85,125.34B,-0.0403
5/12/2006,3650.05,3704.15,3704.15,3633.85,94.03B,-0.0138
5/11/2006,3701.05,3755.8,3774.15,3687.9,77.73B,-0.0142
5/10/2006,3754.25,3720.75,3758.05,3717.25,93.51B,0.0091
5/9/2006,3720.55,3694.65,3725.4,3655.65,83.89B,0.0074
5/8/2006,3693.15,3668.65,3708.55,3668.65,70.29B,0.008
5/5/2006,3663.95,3649.45,3676.55,3639.55,106.75B,0.0043
5/4/2006,3648.4,3630.65,3674.5,3621.55,100.11B,0.0039
5/3/2006,3634.25,3604.4,3640.8,3581.4,95.59B,0.008
5/2/2006,3605.45,3557.55,3622.05,3556.9,108.35B,0.0135
4/29/2006,3557.6,3508.35,3565.75,3508.35,0,0.014
4/28/2006,3508.35,3507.45,3517.65,3342.85,108.82B,0.0001
4/27/2006,3508.1,3554.7,3598.95,3492.75,148.89B,-0.0134
4/26/2006,3555.75,3462.65,3562.3,3454.1,90.64B,0.0269
4/25/2006,3462.65,3548.8,3552.65,3433.55,83.49B,-0.0243
4/24/2006,3548.9,3572.8,3585.35,3536.3,90.79B,-0.0068
4/21/2006,3573.05,3576.75,3592.75,3517.1,133.26B,-0.0001
4/20/2006,3573.5,3539.8,3578.35,3527.25,113.70B,0.0106
4/19/2006,3535.85,3523.65,3570.5,3502.75,119.07B,0.005
4/18/2006,3518.1,3429,3521.95,3429,103.92B,0.0271
4/17/2006,3425.15,3342.15,3433.65,3342.15,94.14B,0.0238
4/13/2006,3345.5,3380.4,3391.05,3290.35,129.12B,-0.0102
4/12/2006,3380,3479.1,3484.65,3366.75,124.25B,-0.0283
4/10/2006,3478.45,3455,3489.05,3430.4,104.98B,0.0068
4/7/2006,3454.8,3525.6,3555.5,3445.9,137.09B,-0.016
4/5/2006,3510.9,3483.15,3513.95,3483.15,79.37B,0.008
4/4/2006,3483.15,3473.1,3508.25,3463.85,91.64B,0.0028
4/3/2006,3473.3,3403.15,3478.25,3402.45,73.25B,0.0208
3/31/2006,3402.55,3420.55,3425.45,3381.9,93.48B,-0.0048
3/30/2006,3418.95,3354.25,3433.85,3354.25,146.86B,0.0193
3/29/2006,3354.2,3324.85,3359.8,3324.8,97.38B,0.0088
3/28/2006,3325,3321.45,3344.5,3311.85,96.27B,0.001
3/27/2006,3321.65,3283.4,3327.05,3280.8,116.36B,0.0128
3/24/2006,3279.8,3247.15,3286.2,3242.6,127.06B,0.0101
3/23/2006,3247.15,3240.85,3265.6,3225.2,119.51B,0.0022
3/22/2006,3240.15,3263.35,3267.95,3221.95,82.46B,-0.0068
3/21/2006,3262.3,3264.65,3292.15,3247.25,88.11B,-0.001
3/20/2006,3265.65,3234.2,3268.25,3234.2,74.74B,0.0098
3/17/2006,3234.05,3226.9,3258.3,3226.9,84.41B,0.0023
3/16/2006,3226.6,3197.3,3230.4,3196.95,85.10B,0.0098
3/14/2006,3195.35,3197.2,3223.45,3184.05,80.72B,-0.0023
3/13/2006,3202.65,3184.1,3221.3,3174.05,71.71B,0.0059
3/10/2006,3183.9,3129.05,3189.35,3128.6,87.82B,0.0175
3/9/2006,3129.1,3116.75,3132.65,3069.85,91.56B,0.004
3/8/2006,3116.7,3183.45,3187.5,3107.9,104.39B,-0.0208
3/7/2006,3182.8,3190.45,3192.95,3166.75,85.34B,-0.0024
3/6/2006,3190.4,3147.25,3194,3147.2,70.23B,0.0137
3/3/2006,3147.35,3151.3,3167.2,3132.6,68.56B,-0.0011
3/2/2006,3150.7,3124.25,3170.35,3124.25,117.83B,0.0088
3/1/2006,3123.1,3074.6,3127.25,3064,96.24B,0.0157
2/28/2006,3074.7,3067.9,3090.3,3031.8,101.52B,0.0024
2/27/2006,3067.45,3050.3,3070.35,3050.3,53.58B,0.0057
2/24/2006,3050.05,3061.7,3072,3041.6,61.84B,-0.0039
2/23/2006,3062.1,3050.85,3078.4,3050.85,108.54B,0.0037
2/22/2006,3050.8,3035.65,3055.65,3032.5,56.29B,0.005
2/21/2006,3035.5,3008.55,3042.05,3008.55,59.63B,0.0099
2/20/2006,3005.85,2982.35,3010.65,2955.85,61.70B,0.0082
2/17/2006,2981.5,3021.65,3038.8,2976.7,80.25B,-0.0133
2/16/2006,3021.6,3023.1,3036.65,3013.7,77.74B,-0.0002
2/15/2006,3022.2,3001.4,3048.8,2995.3,90.34B,0.0015
2/14/2006,3017.55,3040.25,3051.7,3009.9,86.85B,-0.0078
2/13/2006,3041.15,3026.15,3042.75,3018.5,66.17B,0.0045
2/10/2006,3027.55,3009.15,3031.75,3009.1,77.23B,0.0062
2/8/2006,3008.95,3018.2,3021.25,2984.9,72.21B,-0.0037
2/7/2006,3020.1,3001.15,3025.1,2991.25,84.82B,0.0065
2/6/2006,3000.45,2940.95,3009.45,2928.1,70.48B,0.0204
2/3/2006,2940.6,2968.1,2973.9,2931.85,62.88B,-0.009
2/2/2006,2967.45,2972.2,2997.25,2957.55,80.52B,-0.0014
2/1/2006,2971.55,3001.3,3011.05,2960.9,87.16B,-0.0098
1/31/2006,3001.1,2968.95,3005.1,2968.85,74.30B,0.0089
1/30/2006,2974.5,2983.3,3002.2,2963.65,99.40B,-0.0028
1/27/2006,2982.75,2941.9,2989.7,2941.9,115.08B,0.0144
1/25/2006,2940.35,2908.75,2949.1,2871.25,97.13B,0.0111
1/24/2006,2908,2886.35,2914.25,2885.75,67.19B,0.0083
1/23/2006,2884.05,2900.3,2900.3,2870.95,65.13B,-0.0058
1/20/2006,2900.95,2870.8,2912.8,2870.8,73.70B,0.0105
1/19/2006,2870.85,2811.1,2875.95,2811.1,69.43B,0.0219
1/18/2006,2809.2,2809.9,2840.1,2783.85,119.05B,-0.007
1/17/2006,2829.1,2833.8,2861.25,2820.65,95.09B,-0.0014
1/16/2006,2833.1,2851.35,2855.7,2824.05,57.83B,-0.0061
1/13/2006,2850.55,2851.4,2878.35,2846.7,66.17B,-0.0001
1/12/2006,2850.7,2869.35,2869.35,2824,92.18B,-0.007
1/10/2006,2870.8,2910.15,2913.05,2865.6,71.12B,-0.0135
1/9/2006,2910.1,2913.35,2927.25,2898.25,74.82B,-0.0013
1/6/2006,2914,2899.85,2921.7,2877.25,83.35B,0.0049
1/5/2006,2899.85,2904.45,2916.2,2884.8,70.08B,-0.0016
1/4/2006,2904.4,2883,2909.35,2883,82.02B,0.0073
1/3/2006,2883.35,2835.95,2887.2,2832.05,56.92B,0.0167
1/2/2006,2835.95,2836.8,2849.45,2825.4,51.92B,-0.0002
12/30/2005,2836.55,2823.95,2845.55,2812.75,76.05B,0.0052
12/29/2005,2821.95,2792.75,2829.4,2792.75,79.24B,0.01
12/28/2005,2794.05,2806.8,2824.3,2780,73.93B,-0.0042
12/27/2005,2805.9,2746.25,2812.6,2725.7,58.76B,0.0205
12/26/2005,2749.6,2804.3,2804.3,2741.8,57.49B,-0.0197
12/23/2005,2804.85,2835.7,2857,2799.7,65.17B,-0.0107
12/22/2005,2835.25,2826.7,2846.65,2818.65,66.79B,0.0044
12/21/2005,2822.9,2826.45,2847.3,2799.45,123.43B,-0.0012
12/20/2005,2826.2,2843.15,2853.1,2815.2,74.98B,-0.0058
12/19/2005,2842.6,2808.35,2846,2803.45,77.02B,0.0115
12/16/2005,2810.15,2778.65,2814.9,2766.5,88.27B,0.0114
12/15/2005,2778.55,2805.2,2821.5,2763.35,92.70B,-0.0093
12/14/2005,2804.55,2812.8,2825.65,2788.3,122.65B,-0.0028
12/13/2005,2812.3,2776.8,2815.3,2764.65,93.13B,0.013
12/12/2005,2776.2,2756.4,2789.35,2756.4,75.29B,0.0072
12/9/2005,2756.45,2706.75,2761.1,2698,76.47B,0.0184
12/8/2005,2706.7,2694.95,2711.6,2673.5,70.17B,0.0051
12/7/2005,2693,2662.3,2697.1,2662.3,66.55B,0.0115
12/6/2005,2662.3,2661.4,2694.4,2647.35,56.61B,0.0007
12/5/2005,2660.5,2697.6,2710.65,2654.35,62.68B,-0.0139
12/2/2005,2697.95,2699.55,2730.7,2691.5,79.80B,-0.0004
12/1/2005,2698.95,2651.6,2705,2641.95,74.05B,0.0176
11/30/2005,2652.25,2698.1,2727.05,2647.1,82.03B,-0.0171
11/29/2005,2698.3,2712.35,2713.9,2679.9,78.58B,-0.0051
11/28/2005,2712,2683.6,2717.15,2682.65,83.65B,0.0106
11/26/2005,2683.45,2664.85,2686.5,2664.7,25.54B,0.0072
11/25/2005,2664.3,2635.35,2668.9,2633.75,74.96B,0.0111
11/24/2005,2635,2608.9,2643.7,2608.7,98.40B,0.0101
11/23/2005,2608.6,2572.85,2613.4,2563.1,70.84B,0.0139
11/22/2005,2572.85,2603.25,2614,2567.05,67.63B,-0.0114
11/21/2005,2602.5,2620.1,2626.4,2591.75,74.79B,-0.0067
11/18/2005,2620.05,2604,2632.35,2595.15,81.69B,0.0062
11/17/2005,2603.95,2558.45,2608.85,2558.45,66.44B,0.0082
11/16/2005,2582.75,2559.45,2585.95,2559.45,59.71B,0.0094
11/14/2005,2558.7,2548.55,2576.95,2534.4,70.31B,0.0039
11/11/2005,2548.65,2500.85,2551.4,2500.85,72.46B,0.0192
11/10/2005,2500.7,2489.1,2504.75,2480.85,64.92B,0.0047
11/9/2005,2489.1,2493.1,2519.4,2475.7,73.90B,-0.0014
11/8/2005,2492.65,2463.65,2502.9,2460,79.72B,0.0126
11/7/2005,2461.6,2419.25,2464.65,2411.6,79.27B,0.0176
11/2/2005,2419.05,2386.45,2423.8,2367.75,82.54B,0.0135
11/1/2005,2386.75,2366.8,2410.15,2366.8,18.75B,0.0067
10/31/2005,2370.95,2314.85,2373.4,2314.2,69.80B,0.0237
10/28/2005,2316.05,2352.65,2355.15,2307.45,84.57B,-0.0157
10/27/2005,2352.9,2408.95,2416.45,2338.6,125.29B,-0.0231
10/26/2005,2408.5,2418.45,2434,2401.1,91.10B,-0.004
10/25/2005,2418.2,2394.95,2444.6,2390.85,85.09B,0.0098
10/24/2005,2394.85,2444.2,2460,2388.4,80.24B,-0.02
10/21/2005,2443.75,2397.85,2447.85,2384.05,97.46B,0.0202
10/20/2005,2395.45,2421.4,2463.85,2363.55,114.28B,-0.007
10/19/2005,2412.45,2467.8,2467.85,2394.95,93.29B,-0.0226
10/18/2005,2468.2,2485.25,2517.7,2452.5,77.32B,-0.0068
10/17/2005,2485.15,2488.4,2498.6,2459.5,77.00B,0.0003
10/14/2005,2484.4,2537.7,2548,2478,91.43B,-0.0208
10/13/2005,2537.3,2584.4,2589.35,2529.05,95.74B,-0.0202
10/11/2005,2589.55,2569.15,2592,2533.7,71.47B,0.0088
10/10/2005,2566.85,2577.1,2595.15,2561,61.30B,-0.0028
10/7/2005,2574.05,2577.2,2603.25,2547.55,92.77B,-0.002
10/6/2005,2579.15,2643.8,2643.8,2571.3,107.14B,-0.0247
10/5/2005,2644.4,2663.7,2669.2,2636.6,87.71B,-0.0071
10/4/2005,2663.35,2630,2667.05,2629.6,76.75B,0.0127
10/3/2005,2630.05,2601,2635,2597.2,64.62B,0.011
9/30/2005,2601.4,2607.9,2623.05,2567.75,88.16B,-0.0038
9/29/2005,2611.2,2598.6,2633.9,2589.45,118.31B,0.0051
9/28/2005,2598.05,2574.45,2602.95,2559.85,75.64B,0.009
9/27/2005,2574.85,2558.5,2592.5,2549.85,80.84B,0.0068
